ticker,company,target_from,target_to,action,rating_from,rating_to,time,rating_from_score,rating_to_score,rating_delta,rating_magnitude,target_delta,target_growth,year,month,day,weekday,weekday_num,quarter
HNGE,Hinge Health,57.0,67.0,target raised by,Overweight,Overweight,2025-09-24 00:30:08,2.0,2.0,0.0,0.0,10.0,0.17543859649122806,2025,9,24,Wednesday,2,3
SLGN,Silgan,53.0,57.0,upgraded by,Neutral,Buy,2025-08-29 00:30:06,0.0,2.0,2.0,2.0,4.0,0.07547169811320754,2025,8,29,Friday,4,3
EOLS,Evolus,18.0,18.0,reiterated by,Buy,Buy,2025-09-09 00:30:06,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,9,Tuesday,1,3
MTCH,Match Group,40.0,45.0,target raised by,Positive,Positive,2025-08-08 00:30:09,2.0,2.0,0.0,0.0,5.0,0.125,2025,8,8,Friday,4,3
AN,AutoNation,255.0,250.0,target lowered by,Buy,Buy,2025-09-11 00:30:14,2.0,2.0,0.0,0.0,-5.0,-0.0196078431372549,2025,9,11,Thursday,3,3
GDEN,Golden Entertainment,35.0,34.0,target lowered by,Market Outperform,Market Outperform,2025-09-17 00:30:05,2.0,2.0,0.0,0.0,-1.0,-0.02857142857142857,2025,9,17,Wednesday,2,3
ADUR,Aduro Clean Technologies,48.0,48.0,reiterated by,Buy,Buy,2025-08-27 00:30:04,2.0,2.0,0.0,0.0,0.0,0.0,2025,8,27,Wednesday,2,3
KAI,Kadant,380.0,380.0,reiterated by,Outperform,Outperform,2025-09-24 00:30:08,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,24,Wednesday,2,3
GDYN,Grid Dynamics,15.0,15.0,reiterated by,Buy,Buy,2025-09-26 00:30:05,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,26,Friday,4,3
CSX,CSX,41.0,44.0,target raised by,Buy,Buy,2025-10-06 00:30:13,2.0,2.0,0.0,0.0,3.0,0.07317073170731707,2025,10,6,Monday,0,4
ZGN,Ermenegildo Zegna,9.5,10.0,target raised by,Neutral,Neutral,2025-10-25 00:30:05,0.0,0.0,0.0,0.0,0.5,0.05263157894736842,2025,10,25,Saturday,5,4
HP,Helmerich & Payne,17.0,25.0,target set by,Equal Weight,Overweight,2025-09-23 00:30:07,0.0,2.0,2.0,2.0,8.0,0.47058823529411764,2025,9,23,Tuesday,1,3
PACB,Pacific Biosciences of California,1.25,1.5,target raised by,Neutral,Neutral,2025-08-12 00:30:05,0.0,0.0,0.0,0.0,0.25,0.2,2025,8,12,Tuesday,1,3
AFYA,Afya,19.5,19.0,upgraded by,Neutral,Buy,2025-09-09 00:30:06,0.0,2.0,2.0,2.0,-0.5,-0.02564102564102564,2025,9,9,Tuesday,1,3
OR,OR Royalties,34.0,36.0,target raised by,Outperform,Outperform,2025-09-15 00:30:04,2.0,2.0,0.0,0.0,2.0,0.058823529411764705,2025,9,15,Monday,0,3
PSNL,Personalis,8.5,8.5,reiterated by,Buy,Buy,2025-09-09 00:30:06,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,9,Tuesday,1,3
WB,Weibo,12.0,14.0,target raised by,Buy,Buy,2025-08-17 00:30:04,2.0,2.0,0.0,0.0,2.0,0.16666666666666666,2025,8,17,Sunday,6,3
DVA,DaVita,145.0,140.0,target lowered by,Underperform,Underperform,2025-09-11 00:30:14,-3.0,-3.0,0.0,0.0,-5.0,-0.034482758620689655,2025,9,11,Thursday,3,3
BLFS,BioLife Solutions,30.0,32.0,reiterated by,Buy,Buy,2025-08-09 00:30:10,2.0,2.0,0.0,0.0,2.0,0.06666666666666667,2025,8,9,Saturday,5,3
KLAC,KLA,920.0,0.0,target raised by,Equal Weight,Equal Weight,2025-10-03 00:30:06,0.0,0.0,0.0,0.0,-920.0,-1.0,2025,10,3,Friday,4,4
CSCO,Cisco Systems,69.0,69.0,reiterated by,Buy,Hold,2025-08-17 00:30:05,2.0,0.0,-2.0,2.0,0.0,0.0,2025,8,17,Sunday,6,3
GEVO,Gevo,1.15,2.25,target raised by,Neutral,Neutral,2025-09-18 00:30:07,0.0,0.0,0.0,0.0,1.1,0.9565217391304349,2025,9,18,Thursday,3,3
TEN,Tsakos Energy Navigation,22.0,22.0,reiterated by,Hold,Hold,2025-09-11 00:30:14,0.0,0.0,0.0,0.0,0.0,0.0,2025,9,11,Thursday,3,3
MHK,Mohawk Industries,120.0,140.0,target raised by,Equal Weight,Equal Weight,2025-09-12 00:30:05,0.0,0.0,0.0,0.0,20.0,0.16666666666666666,2025,9,12,Friday,4,3
IRM,Iron Mountain,120.0,120.0,initiated by,Buy,Buy,2025-09-23 00:30:07,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,23,Tuesday,1,3
FMX,Fomento Economico Mexicano,115.0,111.0,upgraded by,Neutral,Buy,2025-09-22 00:30:13,0.0,2.0,2.0,2.0,-4.0,-0.034782608695652174,2025,9,22,Monday,0,3
SSP,E.W. Scripps,4.0,3.0,target set by,Equal Weight,Equal Weight,2025-08-12 00:30:05,0.0,0.0,0.0,0.0,-1.0,-0.25,2025,8,12,Tuesday,1,3
SRRK,Scholar Rock,45.0,44.0,target lowered by,Overweight,Overweight,2025-09-25 00:30:05,2.0,2.0,0.0,0.0,-1.0,-0.022222222222222223,2025,9,25,Thursday,3,3
ALL,Allstate,200.0,197.0,target lowered by,Equal Weight,Equal Weight,2025-10-25 00:30:05,0.0,0.0,0.0,0.0,-3.0,-0.015,2025,10,25,Saturday,5,4
HSIC,Henry Schein,78.0,78.0,reiterated by,Outperform,Outperform,2025-09-24 00:30:07,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,24,Wednesday,2,3
CIGI,Colliers International Group,180.0,195.0,target raised by,Buy,Buy,2025-10-24 00:30:05,2.0,2.0,0.0,0.0,15.0,0.08333333333333333,2025,10,24,Friday,4,4
HSY,Hershey,185.0,195.0,target raised by,Hold,Hold,2025-10-25 00:30:05,0.0,0.0,0.0,0.0,10.0,0.05405405405405406,2025,10,25,Saturday,5,4
ORKA,Oruka Therapeutics,56.0,56.0,reiterated by,Buy,Buy,2025-09-30 00:30:08,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,30,Tuesday,1,3
GROY,Gold Royalty,3.3,4.0,target raised by,Sector Outperform,Sector Outperform,2025-10-24 00:30:05,2.0,2.0,0.0,0.0,0.7000000000000002,0.21212121212121218,2025,10,24,Friday,4,4
GH,Guardant Health,60.0,70.0,target raised by,Overweight,Overweight,2025-10-03 00:30:06,2.0,2.0,0.0,0.0,10.0,0.16666666666666666,2025,10,3,Friday,4,4
HOTH,Hoth Therapeutics,5.0,5.0,reiterated by,Buy,Buy,2025-08-19 00:30:05,2.0,2.0,0.0,0.0,0.0,0.0,2025,8,19,Tuesday,1,3
IVA,Inventiva,20.0,20.0,reiterated by,Buy,Buy,2025-10-01 00:30:06,2.0,2.0,0.0,0.0,0.0,0.0,2025,10,1,Wednesday,2,4
SPFI,South Plains Financial,44.0,45.0,target raised by,Outperform,Outperform,2025-10-25 00:30:05,2.0,2.0,0.0,0.0,1.0,0.022727272727272728,2025,10,25,Saturday,5,4
RIGL,Rigel Pharmaceuticals,23.0,32.0,target raised by,Neutral,Neutral,2025-08-07 00:30:07,0.0,0.0,0.0,0.0,9.0,0.391304347826087,2025,8,7,Thursday,3,3
MOS,Mosaic,35.0,37.0,target raised by,Overweight,Overweight,2025-08-12 00:30:05,2.0,2.0,0.0,0.0,2.0,0.05714285714285714,2025,8,12,Tuesday,1,3
BKV,BKV,35.0,30.0,target lowered by,Outperform,Outperform,2025-09-16 00:30:10,2.0,2.0,0.0,0.0,-5.0,-0.14285714285714285,2025,9,16,Tuesday,1,3
VZ,Verizon Communications,49.0,49.0,initiated by,Buy,Buy,2025-09-03 00:30:05,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,3,Wednesday,2,3
ADVM,Adverum Biotechnologies,30.0,30.0,reiterated by,Buy,Buy,2025-09-24 00:30:07,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,24,Wednesday,2,3
LINC,Lincoln Educational Services,25.0,25.0,reiterated by,Outperform,Outperform,2025-09-24 00:30:08,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,24,Wednesday,2,3
EVO,Evotec,8.0,7.0,target set by,Buy,Buy,2025-08-15 00:30:06,2.0,2.0,0.0,0.0,-1.0,-0.125,2025,8,15,Friday,4,3
APAM,Artisan Partners Asset Management,47.0,43.0,target lowered by,Hold,Hold,2025-09-16 00:30:10,0.0,0.0,0.0,0.0,-4.0,-0.0851063829787234,2025,9,16,Tuesday,1,3
HRZN,Horizon Technology Finance,10.0,7.5,target lowered by,Buy,Buy,2025-08-12 00:30:05,2.0,2.0,0.0,0.0,-2.5,-0.25,2025,8,12,Tuesday,1,3
ARCB,ArcBest,72.0,67.0,target lowered by,Hold,Hold,2025-10-02 00:30:09,0.0,0.0,0.0,0.0,-5.0,-0.06944444444444445,2025,10,2,Thursday,3,4
QNST,QuinStreet,19.0,18.0,target lowered by,Hold,Hold,2025-08-09 00:30:09,0.0,0.0,0.0,0.0,-1.0,-0.05263157894736842,2025,8,9,Saturday,5,3
WYFI,WhiteFiber,34.0,34.0,initiated by,Buy,Buy,2025-10-02 00:30:09,2.0,2.0,0.0,0.0,0.0,0.0,2025,10,2,Thursday,3,4
RPM,RPM International,126.0,127.0,target raised by,Neutral,Neutral,2025-09-25 00:30:05,0.0,0.0,0.0,0.0,1.0,0.007936507936507936,2025,9,25,Thursday,3,3
RYN,Rayonier,26.0,27.0,target raised by,Neutral,Neutral,2025-08-22 00:30:04,0.0,0.0,0.0,0.0,1.0,0.038461538461538464,2025,8,22,Friday,4,3
NXST,Nexstar Media Group,220.0,250.0,target raised by,Buy,Buy,2025-08-21 00:30:05,2.0,2.0,0.0,0.0,30.0,0.13636363636363635,2025,8,21,Thursday,3,3
MC,Moelis & Company,74.0,74.0,initiated by,Market Perform,Market Perform,2025-10-06 00:30:13,0.0,0.0,0.0,0.0,0.0,0.0,2025,10,6,Monday,0,4
JD,JD.com,41.0,41.0,upgraded by,Sell,Buy,2025-09-28 00:30:11,-2.0,2.0,4.0,4.0,0.0,0.0,2025,9,28,Sunday,6,3
TLRY,Tilray Brands,1.5,2.0,target raised by,Buy,Buy,2025-08-26 00:30:04,2.0,2.0,0.0,0.0,0.5,0.3333333333333333,2025,8,26,Tuesday,1,3
RNTX,Rein Therapeutics,10.0,10.0,initiated by,Buy,Buy,2025-09-23 00:30:08,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,23,Tuesday,1,3
PKG,Packaging Corporation of America,225.0,230.0,target raised by,Neutral,Neutral,2025-10-25 00:30:05,0.0,0.0,0.0,0.0,5.0,0.022222222222222223,2025,10,25,Saturday,5,4
DAL,Delta Air Lines,65.0,68.0,target raised by,Positive,Positive,2025-10-06 00:30:13,2.0,2.0,0.0,0.0,3.0,0.046153846153846156,2025,10,6,Monday,0,4
CWST,Casella Waste Systems,88.0,88.0,initiated by,Underweight,Underweight,2025-09-22 00:30:13,-2.0,-2.0,0.0,0.0,0.0,0.0,2025,9,22,Monday,0,3
JELD,JELD-WEN,3.75,5.25,target raised by,Hold,Hold,2025-08-21 00:30:06,0.0,0.0,0.0,0.0,1.5,0.4,2025,8,21,Thursday,3,3
VC,Visteon,136.0,138.0,target raised by,Outperform,Outperform,2025-10-25 00:30:05,2.0,2.0,0.0,0.0,2.0,0.014705882352941176,2025,10,25,Saturday,5,4
HG,Hamilton Insurance Group,21.0,23.0,target set by,Equal Weight,Equal Weight,2025-08-19 00:30:05,0.0,0.0,0.0,0.0,2.0,0.09523809523809523,2025,8,19,Tuesday,1,3
STM,STMicroelectronics,27.0,25.0,target lowered by,Buy,Hold,2025-10-25 00:30:05,2.0,0.0,-2.0,2.0,-2.0,-0.07407407407407407,2025,10,25,Saturday,5,4
CHRD,Chord Energy,169.0,167.0,target lowered by,Overweight,Overweight,2025-10-06 00:30:13,2.0,2.0,0.0,0.0,-2.0,-0.011834319526627219,2025,10,6,Monday,0,4
FRME,First Merchants,46.0,46.0,reiterated by,Equal Weight,Equal Weight,2025-09-30 00:30:08,0.0,0.0,0.0,0.0,0.0,0.0,2025,9,30,Tuesday,1,3
ARCT,Arcturus Therapeutics,42.0,20.0,target lowered by,Overweight,Overweight,2025-10-24 00:30:05,2.0,2.0,0.0,0.0,-22.0,-0.5238095238095238,2025,10,24,Friday,4,4
VMEO,Vimeo,8.0,7.85,reiterated by,Buy,Hold,2025-09-15 00:30:04,2.0,0.0,-2.0,2.0,-0.15000000000000036,-0.018750000000000044,2025,9,15,Monday,0,3
CGNT,Cognyte Software,14.0,14.0,initiated by,Buy,Buy,2025-10-06 00:30:13,2.0,2.0,0.0,0.0,0.0,0.0,2025,10,6,Monday,0,4
ECVT,Ecovyst,10.0,14.0,target raised by,Outperform,Outperform,2025-09-15 00:30:04,2.0,2.0,0.0,0.0,4.0,0.4,2025,9,15,Monday,0,3
TFII,TFI International,90.0,102.0,target raised by,Neutral,Neutral,2025-10-06 00:30:12,0.0,0.0,0.0,0.0,12.0,0.13333333333333333,2025,10,6,Monday,0,4
WKSP,Worksport,11.5,11.5,reiterated by,Buy,Buy,2025-09-30 00:30:08,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,30,Tuesday,1,3
SITC,SITE CENTERS,10.0,10.0,initiated by,Neutral,Neutral,2025-09-10 00:30:05,0.0,0.0,0.0,0.0,0.0,0.0,2025,9,10,Wednesday,2,3
XPOF,Xponential Fitness,15.0,14.0,target lowered by,Strong-Buy,Strong-Buy,2025-08-09 00:30:10,3.0,3.0,0.0,0.0,-1.0,-0.06666666666666667,2025,8,9,Saturday,5,3
TCMD,Tactile Systems Technology,23.5,23.5,initiated by,Buy,Buy,2025-10-06 00:30:13,2.0,2.0,0.0,0.0,0.0,0.0,2025,10,6,Monday,0,4
SGHC,Super Group (SGHC),15.0,15.0,reiterated by,Buy,Buy,2025-09-23 00:30:07,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,23,Tuesday,1,3
DOV,Dover,180.0,190.0,target raised by,Equal Weight,Equal Weight,2025-10-25 00:30:05,0.0,0.0,0.0,0.0,10.0,0.05555555555555555,2025,10,25,Saturday,5,4
ZWS,Zurn Elkay Water Solutions Cor,48.0,52.0,target raised by,Outperform,Outperform,2025-09-18 00:30:06,2.0,2.0,0.0,0.0,4.0,0.08333333333333333,2025,9,18,Thursday,3,3
VRSK,Verisk Analytics,340.0,334.0,target lowered by,Overweight,Overweight,2025-09-18 00:30:06,2.0,2.0,0.0,0.0,-6.0,-0.01764705882352941,2025,9,18,Thursday,3,3
AR,Antero Resources,50.0,47.0,target lowered by,Buy,Buy,2025-10-06 00:30:13,2.0,2.0,0.0,0.0,-3.0,-0.06,2025,10,6,Monday,0,4
DIN,DINE BRANDS GLOBAL,24.0,22.0,target lowered by,Equal Weight,Equal Weight,2025-08-08 00:30:09,0.0,0.0,0.0,0.0,-2.0,-0.08333333333333333,2025,8,8,Friday,4,3
AMRC,Ameresco,19.0,39.0,upgraded by,Hold,Buy,2025-09-26 00:30:05,0.0,2.0,2.0,2.0,20.0,1.0526315789473684,2025,9,26,Friday,4,3
SEM,Select Medical,18.0,15.0,target lowered by,Buy,Buy,2025-09-11 00:30:14,2.0,2.0,0.0,0.0,-3.0,-0.16666666666666666,2025,9,11,Thursday,3,3
ALIT,Alight,8.0,6.0,target lowered by,Buy,Buy,2025-08-07 00:30:07,2.0,2.0,0.0,0.0,-2.0,-0.25,2025,8,7,Thursday,3,3
UNIT,Uniti Group,6.0,6.0,initiated by,Equal Weight,Equal Weight,2025-10-06 00:30:13,0.0,0.0,0.0,0.0,0.0,0.0,2025,10,6,Monday,0,4
HLI,Houlihan Lokey,230.0,230.0,initiated by,Outperform,Outperform,2025-10-06 00:30:13,2.0,2.0,0.0,0.0,0.0,0.0,2025,10,6,Monday,0,4
GUTS,Fractyl Health,9.0,8.0,target lowered by,Buy,Buy,2025-09-28 00:30:11,2.0,2.0,0.0,0.0,-1.0,-0.1111111111111111,2025,9,28,Sunday,6,3
FDUS,Fidus Investment,22.0,22.5,downgraded by,Buy,Neutral,2025-08-14 00:30:07,2.0,0.0,-2.0,2.0,0.5,0.022727272727272728,2025,8,14,Thursday,3,3
ARR,ARMOUR Residential REIT,16.0,15.5,target lowered by,Neutral,Neutral,2025-09-04 00:30:06,0.0,0.0,0.0,0.0,-0.5,-0.03125,2025,9,4,Thursday,3,3
MMI,Marcus & Millichap,30.0,29.0,target lowered by,Underweight,Underweight,2025-10-25 00:30:05,-2.0,-2.0,0.0,0.0,-1.0,-0.03333333333333333,2025,10,25,Saturday,5,4
GDRX,GoodRx,6.0,6.0,reiterated by,Hold,Hold,2025-08-12 00:30:05,0.0,0.0,0.0,0.0,0.0,0.0,2025,8,12,Tuesday,1,3
CLOV,Clover Health Investments,4.5,4.1,target lowered by,Buy,Buy,2025-08-08 00:30:08,2.0,2.0,0.0,0.0,-0.40000000000000036,-0.08888888888888896,2025,8,8,Friday,4,3
WSO,Watsco,450.0,425.0,target lowered by,Neutral,Neutral,2025-09-24 00:30:07,0.0,0.0,0.0,0.0,-25.0,-0.05555555555555555,2025,9,24,Wednesday,2,3
MARA,Marathon Digital,22.0,20.0,target lowered by,Overweight,Overweight,2025-09-28 00:30:11,2.0,2.0,0.0,0.0,-2.0,-0.09090909090909091,2025,9,28,Sunday,6,3
AIN,Albany International,70.0,55.0,downgraded by,Buy,Hold,2025-08-03 00:30:08,2.0,0.0,-2.0,2.0,-15.0,-0.21428571428571427,2025,8,3,Sunday,6,3
LIDR,AEye,6.0,6.0,initiated by,Buy,Buy,2025-09-09 00:30:06,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,9,Tuesday,1,3
HUBB,Hubbell,500.0,500.0,reiterated by,Overweight,Overweight,2025-09-12 00:30:05,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,12,Friday,4,3
ACA,Arcosa,110.0,120.0,target raised by,Buy,Buy,2025-08-12 00:30:05,2.0,2.0,0.0,0.0,10.0,0.09090909090909091,2025,8,12,Tuesday,1,3
DLR,Digital Realty Trust,163.0,179.0,target raised by,Hold,Hold,2025-10-25 00:30:05,0.0,0.0,0.0,0.0,16.0,0.09815950920245399,2025,10,25,Saturday,5,4
MRVI,Maravai LifeSciences,7.0,5.0,target lowered by,Outperform,Outperform,2025-08-13 00:30:07,2.0,2.0,0.0,0.0,-2.0,-0.2857142857142857,2025,8,13,Wednesday,2,3
ADP,Automatic Data Processing,315.0,290.0,target lowered by,Neutral,Neutral,2025-09-18 00:30:07,0.0,0.0,0.0,0.0,-25.0,-0.07936507936507936,2025,9,18,Thursday,3,3
DCGO,DocGo,1.45,1.6,target raised by,Hold,Hold,2025-08-22 00:30:05,0.0,0.0,0.0,0.0,0.15000000000000013,0.10344827586206906,2025,8,22,Friday,4,3
VRT,Vertiv,145.0,170.0,target raised by,Equal Weight,Equal Weight,2025-10-24 00:30:05,0.0,0.0,0.0,0.0,25.0,0.1724137931034483,2025,10,24,Friday,4,4
NGNE,Neurogene,45.0,45.0,target set by,Buy,Buy,2025-10-03 00:30:06,2.0,2.0,0.0,0.0,0.0,0.0,2025,10,3,Friday,4,4
DARE,Dare Bioscience,8.0,8.0,upgraded by,Hold,Buy,2025-09-05 00:30:05,0.0,2.0,2.0,2.0,0.0,0.0,2025,9,5,Friday,4,3
FWRG,First Watch Restaurant Group,22.0,24.0,target raised by,Buy,Buy,2025-08-07 00:30:08,2.0,2.0,0.0,0.0,2.0,0.09090909090909091,2025,8,7,Thursday,3,3
VRNS,Varonis Systems,63.0,70.0,target raised by,Overweight,Overweight,2025-10-25 00:30:06,2.0,2.0,0.0,0.0,7.0,0.1111111111111111,2025,10,25,Saturday,5,4
FLUT,Flutter Entertainment,357.0,324.0,target lowered by,Buy,Buy,2025-10-03 00:30:06,2.0,2.0,0.0,0.0,-33.0,-0.09243697478991597,2025,10,3,Friday,4,4
WMT,Walmart,111.0,111.0,reiterated by,Overweight,Overweight,2025-09-25 00:30:05,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,25,Thursday,3,3
TSN,Tyson Foods,60.0,60.0,initiated by,Neutral,Neutral,2025-08-21 00:30:06,0.0,0.0,0.0,0.0,0.0,0.0,2025,8,21,Thursday,3,3
UHS,Universal Health Services,259.0,250.0,target lowered by,Overweight,Overweight,2025-09-19 00:30:05,2.0,2.0,0.0,0.0,-9.0,-0.03474903474903475,2025,9,19,Friday,4,3
AREC,American Resources,6.0,6.0,initiated by,Buy,Buy,2025-09-16 00:30:09,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,16,Tuesday,1,3
CAN,Canaan,2.0,4.0,target raised by,Buy,Buy,2025-10-24 00:30:05,2.0,2.0,0.0,0.0,2.0,1.0,2025,10,24,Friday,4,4
INVA,Innoviva,17.0,17.0,initiated by,Sell,Sell,2025-10-01 00:30:06,-2.0,-2.0,0.0,0.0,0.0,0.0,2025,10,1,Wednesday,2,4
NMTC,NeuroOne Medical Technologies,3.0,3.0,initiated by,Buy,Buy,2025-09-10 00:30:05,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,10,Wednesday,2,3
GFL,GFL Environmental,62.0,62.0,initiated by,Overweight,Overweight,2025-09-22 00:30:13,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,22,Monday,0,3
TTAN,ServiceTitan,130.0,140.0,target raised by,Buy,Buy,2025-09-22 00:30:13,2.0,2.0,0.0,0.0,10.0,0.07692307692307693,2025,9,22,Monday,0,3
EPC,Edgewell Personal Care,28.0,25.0,target lowered by,Overweight,Overweight,2025-09-26 00:30:06,2.0,2.0,0.0,0.0,-3.0,-0.10714285714285714,2025,9,26,Friday,4,3
DAIO,Data I/O,5.22,5.22,reiterated by,Buy,Buy,2025-07-28 00:30:06,2.0,2.0,0.0,0.0,0.0,0.0,2025,7,28,Monday,0,3
REG,Regency Centers,76.0,77.0,target raised by,In-Line,In-Line,2025-09-16 00:30:10,0.0,0.0,0.0,0.0,1.0,0.013157894736842105,2025,9,16,Tuesday,1,3
QTWO,Q2,115.0,110.0,target lowered by,Overweight,Overweight,2025-09-25 00:30:05,2.0,2.0,0.0,0.0,-5.0,-0.043478260869565216,2025,9,25,Thursday,3,3
ZS,Zscaler,335.0,350.0,target raised by,Outperform,Outperform,2025-10-03 00:30:06,2.0,2.0,0.0,0.0,15.0,0.04477611940298507,2025,10,3,Friday,4,4
CCCS,CCC Intelligent Solutions,10.0,10.0,reiterated by,Neutral,Neutral,2025-08-15 00:30:06,0.0,0.0,0.0,0.0,0.0,0.0,2025,8,15,Friday,4,3
VIPS,Vipshop,17.0,19.0,target raised by,Neutral,Neutral,2025-08-17 00:30:05,0.0,0.0,0.0,0.0,2.0,0.11764705882352941,2025,8,17,Sunday,6,3
TTD,Trade Desk,100.0,60.0,target set by,Market Outperform,Market Outperform,2025-10-01 00:30:06,2.0,2.0,0.0,0.0,-40.0,-0.4,2025,10,1,Wednesday,2,4
ENR,Energizer,30.0,28.0,target lowered by,Neutral,Neutral,2025-10-24 00:30:05,0.0,0.0,0.0,0.0,-2.0,-0.06666666666666667,2025,10,24,Friday,4,4
ABCL,AbCellera Biologics,8.0,7.0,target lowered by,Buy,Buy,2025-08-09 00:30:09,2.0,2.0,0.0,0.0,-1.0,-0.125,2025,8,9,Saturday,5,3
SHEL,Shell,70.0,70.0,initiated by,Hold,Hold,2025-08-21 00:30:05,0.0,0.0,0.0,0.0,0.0,0.0,2025,8,21,Thursday,3,3
AI,C3.ai,16.0,17.0,target raised by,Neutral,Neutral,2025-09-15 00:30:05,0.0,0.0,0.0,0.0,1.0,0.0625,2025,9,15,Monday,0,3
NFG,National Fuel Gas,98.0,102.0,target raised by,Sector Outperform,Sector Outperform,2025-08-14 00:30:07,2.0,2.0,0.0,0.0,4.0,0.04081632653061224,2025,8,14,Thursday,3,3
NRIX,Nurix Therapeutics,22.0,21.0,target lowered by,Overweight,Overweight,2025-10-24 00:30:05,2.0,2.0,0.0,0.0,-1.0,-0.045454545454545456,2025,10,24,Friday,4,4
SMR,NuScale Power,38.0,34.0,reiterated by,Neutral,Underperform,2025-10-01 00:30:06,0.0,-3.0,-3.0,3.0,-4.0,-0.10526315789473684,2025,10,1,Wednesday,2,4
NIO,NIO,6.0,7.0,target raised by,Neutral,Neutral,2025-09-24 00:30:08,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,2025,9,24,Wednesday,2,3
CBT,Cabot,90.0,88.0,target lowered by,Outperform,Outperform,2025-10-06 00:30:12,2.0,2.0,0.0,0.0,-2.0,-0.022222222222222223,2025,10,6,Monday,0,4
JBGS,JBG SMITH Properties,20.0,19.0,target lowered by,Underperform,Underperform,2025-09-09 00:30:06,-3.0,-3.0,0.0,0.0,-1.0,-0.05,2025,9,9,Tuesday,1,3
CRK,Comstock Resources,27.0,22.0,target lowered by,Neutral,Neutral,2025-09-16 00:30:10,0.0,0.0,0.0,0.0,-5.0,-0.18518518518518517,2025,9,16,Tuesday,1,3
AB,AllianceBernstein,36.5,40.0,target raised by,Hold,Hold,2025-10-25 00:30:05,0.0,0.0,0.0,0.0,3.5,0.0958904109589041,2025,10,25,Saturday,5,4
CDRE,Cadre,38.0,26.0,downgraded by,Neutral,Underperform,2025-08-14 00:30:06,0.0,-3.0,-3.0,3.0,-12.0,-0.3157894736842105,2025,8,14,Thursday,3,3
ANGI,Angi,17.0,20.0,target raised by,Sector Perform,Sector Perform,2025-08-08 00:30:08,,,,,3.0,0.17647058823529413,2025,8,8,Friday,4,3
AXON,Axon Enterprise,825.0,825.0,reiterated by,Market Outperform,Market Outperform,2025-09-30 00:30:08,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,30,Tuesday,1,3
DY,Dycom Industries,299.0,310.0,target raised by,Buy,Buy,2025-09-30 00:30:08,2.0,2.0,0.0,0.0,11.0,0.03678929765886288,2025,9,30,Tuesday,1,3
GKOS,Glaukos,103.0,103.0,initiated by,Buy,Buy,2025-10-02 00:30:10,2.0,2.0,0.0,0.0,0.0,0.0,2025,10,2,Thursday,3,4
EPD,Enterprise Products Partners,36.0,35.0,target lowered by,Sector Perform,Sector Perform,2025-09-22 00:30:13,,,,,-1.0,-0.027777777777777776,2025,9,22,Monday,0,3
CABA,Cabaletta Bio,15.0,15.0,reiterated by,Overweight,Overweight,2025-09-08 00:30:05,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,8,Monday,0,3
CHWY,Chewy,48.0,48.0,upgraded by,Neutral,Buy,2025-09-26 00:30:05,0.0,2.0,2.0,2.0,0.0,0.0,2025,9,26,Friday,4,3
AUTL,Autolus Therapeutics,6.0,5.0,target lowered by,Overweight,Overweight,2025-08-14 00:30:07,2.0,2.0,0.0,0.0,-1.0,-0.16666666666666666,2025,8,14,Thursday,3,3
KD,Kyndryl,30.0,30.0,initiated by,Equal Weight,Equal Weight,2025-09-28 00:30:11,0.0,0.0,0.0,0.0,0.0,0.0,2025,9,28,Sunday,6,3
BAM,Brookfield Asset Management,65.0,60.0,target lowered by,Neutral,Neutral,2025-09-12 00:30:05,0.0,0.0,0.0,0.0,-5.0,-0.07692307692307693,2025,9,12,Friday,4,3
FGEN,FibroGen,43.0,43.0,reiterated by,Buy,Buy,2025-09-25 00:30:05,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,25,Thursday,3,3
ROST,Ross Stores,165.0,175.0,target raised by,Overweight,Overweight,2025-08-29 00:30:05,2.0,2.0,0.0,0.0,10.0,0.06060606060606061,2025,8,29,Friday,4,3
FCX,Freeport-McMoRan,42.5,48.0,target set by,Neutral,Buy,2025-10-06 00:30:13,0.0,2.0,2.0,2.0,5.5,0.12941176470588237,2025,10,6,Monday,0,4
