ticker,date,last_open,last_high,last_low,last_close,last_volume,rvi,hlc3,ema,hma,tema,fwma,hwma,kama,swma,mi,atr,price_distance,mfi,obv,pvt
LAZ,2025-10-25 00:30:05,50.34000015258789,50.5,48.95000076293945,49.209999084472656,1152800,48.09667705998365,49.5533332824707,50.49013648802089,49.370439733860294,48.554427746614024,49.449795572936765,46.682207179783845,49.54377109691743,49.54000002543131,1.1316365529636507,1.7984506467126278,-1.8782911671304952,41.909479372606064,-7722600.0,-7211636.556498469
NBHC,2025-09-19 00:30:05,41.61000061035156,41.630001068115234,39.84000015258789,39.959999084472656,821300,45.690483937429896,40.47666676839193,38.889748620890074,38.88414902228814,39.616672943995354,39.74456210166031,40.32447716153083,38.643581737139,38.63799997965495,1.3340587279694691,1.0407521493458216,2.365223681805165,38.80288295341956,-1339000.0,3268553.436763039
TRIP,2025-10-01 00:30:06,16.06999969482422,16.360000610351562,15.710000038146973,15.729999542236328,2649800,28.51089087217967,15.933333396911621,17.41171478626126,16.920325823449463,16.81976442672375,16.44795231391049,17.245581294032316,17.137595148951767,17.47433325449626,1.074881064734692,0.8563588588605191,-11.317831084515065,45.02605892747262,-17517500.0,73493773.21255709
NRDS,2025-08-12 00:30:05,9.5600004196167,9.979999542236328,9.5600004196167,9.829999923706055,915200,69.97654958448489,9.789999961853027,10.494606621581408,10.26305667497379,10.055979830400851,9.923614386769083,10.021259216577683,10.361713650886015,10.608999919891358,1.1832399563253375,0.49988668953584786,-6.798142189621864,57.48155116131699,-1003700.0,-32116362.905186843
TDG,2025-10-01 00:30:06,1304.760009765625,1333.02001953125,1298.3499755859375,1300.800048828125,335900,52.96595197690366,1310.7233479817708,1298.5631891614876,1300.5750526910424,1301.0557728154995,1301.613385888589,1330.8207870424712,1315.2935320873426,1295.7326700846354,0.9804684497718715,27.96318644617762,0.785882545862059,71.98804580746749,1752300.0,-17470593.632140458
BOX,2025-09-19 00:30:05,32.22999954223633,32.35499954223633,32.07500076293945,32.16999816894531,3327900,56.74169466294335,32.199999491373696,32.44622912110749,32.657409504399155,32.68264510502575,32.388412056313875,33.23027627601247,32.47301064654986,32.674333063761395,0.9059845676806827,0.6486239691686937,-0.9285125129844101,39.829966221428975,-1623900.0,2508724.5762690334
ORGO,2025-09-28 00:30:11,4.679999828338623,4.679999828338623,3.944999933242798,4.099999904632568,2457000,44.48632988611294,4.241666555404663,4.727995012373722,4.621378328645384,4.570122776980873,4.502212816628273,4.612072731521068,4.634696120016822,4.707999976476033,1.0758701106381623,0.2670220710866939,-14.990671718616142,35.149532936520664,3777200.0,-11792590.924241982
SNV,2025-10-02 00:30:09,48.459999084472656,48.86000061035156,47.56999969482422,48.150001525878906,1241500,18.291956878450357,48.1933339436849,49.86814823700471,48.8572371828814,48.950557850464165,48.76610573801463,49.64800645415125,49.447945864436825,49.538333384195965,0.9557095341340297,1.2081340525471655,-4.279405162663819,18.512388842170154,-27031300.0,-126022842.18253496
CE,2025-10-03 00:30:06,45.380001068115234,45.83000183105469,44.81999969482422,45.13999938964844,1727900,57.122460179281696,45.26333363850912,43.94523849356471,41.6082940076027,42.89429211562879,43.93062164569426,44.195512784750555,42.98075730096685,41.83399976094564,0.8718391724559125,1.9098125910690036,2.8199164840054354,45.76381278681354,-24440800.0,-178944312.27696794
PII,2025-10-02 00:30:09,61.970001220703125,63.599998474121094,61.81999969482422,62.63999938964844,1037200,66.14897711663116,62.686665852864586,58.254111400074386,59.01417511448715,59.98881831571655,60.73867307045849,58.775689746883245,57.57455403576695,58.0810001373291,0.9725472663986412,2.316041780460204,7.282317042985817,52.66639759063474,4364100.0,126815443.27512707
RYTM,2025-09-30 00:30:08,100.83000183105469,103.06999969482422,100.56500244140625,100.98999786376953,624600,59.40088163985929,101.54166666666667,98.76525623655631,98.83292772070152,98.7962986885134,99.98109020747954,96.40373503466269,98.77028122407302,98.39066670735676,0.9668903835781363,3.1282431467096243,1.9696716867715656,56.83991269537478,7369500.0,180406950.8518436
RGLD,2025-10-24 00:30:05,180.0,185.14999389648438,179.6199951171875,182.47000122070312,813300,29.747764587079104,182.413330078125,192.14493022905486,187.81004351132876,187.0973480601948,185.20435686246074,186.26709951531458,193.8430657440547,193.67133127848308,1.0964197324464227,6.612160296670633,-6.920757174812284,33.155986978514974,10725900.0,-10233274.919980904
CNTB,2025-08-14 00:30:06,2.3499999046325684,2.359999895095825,2.0510001182556152,2.1500000953674316,144900,42.53153016068856,2.187000036239624,2.0136932567132186,2.1758151292078423,2.2757699991365596,2.1985143996577423,2.3628900078652006,2.0554535307234896,2.125999983151754,1.202339695247225,0.2826288829678519,1.8233533760198046,56.01396958609803,2537800.0,64225564.877626956
AEYE,2025-08-09 00:30:09,11.029999732971191,11.300000190734863,9.90999984741211,10.100000381469727,500400,23.998989525161857,10.4366668065389,12.161896004146842,12.015865909568156,11.794643197440314,11.318041388265565,12.298703048255307,12.2566848566603,12.34233341217041,1.1783160573697322,0.8953061677170562,-18.012822975210245,47.51128007102133,-1088300.0,-5723446.217196571
FENC,2025-08-22 00:30:04,8.270000457763672,8.729999542236328,8.104999542236328,8.65999984741211,166000,49.4742168233651,8.498332977294922,8.388291323138757,8.335665185688894,8.296037368609463,8.358290695457523,8.125747061744102,8.409192434331215,8.395333131154379,1.135400958922089,0.5132138227323889,3.5947122189456335,59.98132367961573,-603600.0,859176.992818938
CUZ,2025-10-01 00:30:05,28.658558026361757,28.97500833579576,28.411330986342364,28.727781295776367,974000,53.6493580410973,28.704706872638166,28.43822261150149,28.07689418916578,28.386867385639544,28.45078133411289,28.46522515160266,28.281175602051107,28.250469907124835,0.9415349419605368,0.5326308644557677,0.34541868569411044,29.397472193182853,-8253000.0,-6890943.196838734
