target_from,target_to,rating_from_score,rating_to_score,rating_delta,rating_magnitude,target_delta,target_growth,relative_growth,last_close
291.0,291.0,0,0,0,0,0.0,0.0,-1.0,267.50994873046875
84.0,82.0,0,0,0,0,-2.0,-0.0238095238095238,-2.292792176223763,77.26000213623047
85.0,85.0,2,2,0,0,0.0,0.0,-1.0,62.560001373291016
96.0,88.0,2,2,0,0,-8.0,-0.0833333333333333,-6.171168704895052,81.0199966430664
320.0,320.0,2,2,0,0,0.0,0.0,-1.0,204.22999572753903
10.5,8.5,-3,-3,0,0,-2.0,-0.1904761904761904,-2.292792176223763,8.90999984741211
7.0,7.0,2,2,0,0,0.0,0.0,-1.0,5.050000190734863
30.0,30.0,0,0,0,0,0.0,0.0,-1.0,29.09000015258789
18.0,18.0,2,2,0,0,0.0,0.0,-1.0,13.399999618530272
11.0,9.0,2,2,0,0,-2.0,-0.1818181818181818,-2.292792176223763,4.982814311981201
65.0,54.0,2,0,-2,2,-11.0,-0.1692307692307692,-8.110356969230697,338.4100036621094
56.0,56.0,2,2,0,0,0.0,0.0,-1.0,14.890000343322754
57.0,64.0,-3,0,3,3,7.0,0.1228070175438596,3.52477261678317,59.720001220703125
129.0,138.0,0,0,0,0,9.0,0.0697674418604651,4.817564793006933,132.6699981689453
84.0,86.0,0,0,0,0,2.0,0.0238095238095238,0.2927921762237629,85.44999694824219
10.0,11.0,2,2,0,0,1.0,0.1,-0.3536039118881185,8.0600004196167
80.0,56.0,2,2,0,0,-24.0,-0.3,-16.513506114685157,46.06999969482422
75.0,65.0,0,0,0,0,-10.0,-0.1333333333333333,-7.4639608811188145,54.86000061035156
120.0,125.0,2,2,0,0,5.0,0.0416666666666666,2.2319804405594073,108.1500015258789
47.0,45.0,-2,-2,0,0,-2.0,-0.0425531914893617,-2.292792176223763,46.4900016784668
69.0,60.0,2,2,0,0,-9.0,-0.1304347826086956,-6.817564793006933,41.20000076293945
20.0,20.0,2,2,0,0,0.0,0.0,-1.0,9.140000343322754
4.0,4.5,2,2,0,0,0.5,0.125,-0.6768019559440592,3.2799999713897705
17.0,18.0,2,2,0,0,1.0,0.0588235294117647,-0.3536039118881185,13.050000190734863
215.0,185.0,0,0,0,0,-30.0,-0.1395348837209302,-20.391882643356443,162.63999938964844
30.0,34.0,2,2,0,0,4.0,0.1333333333333333,1.5855843524475255,26.549999237060547
150.0,150.0,2,2,0,0,0.0,0.0,-1.0,125.08999633789062
31.0,31.0,2,2,0,0,0.0,0.0,-1.0,15.789999961853027
55.0,70.0,0,2,2,2,15.0,0.2727272727272727,8.695941321678221,57.09000015258789
62.0,62.0,0,0,0,0,0.0,0.0,-1.0,58.77000045776367
32.0,32.0,0,0,0,0,0.0,0.0,-1.0,30.61000061035156
3.0,3.5,2,0,-2,2,0.5,0.1666666666666666,-0.6768019559440592,3.369999885559082
90.0,85.0,-2,-2,0,0,-5.0,-0.0555555555555555,-4.231980440559408,79.30000305175781
114.0,114.0,2,2,0,0,0.0,0.0,-1.0,98.18000030517578
356.0,462.0,-2,-2,0,0,106.0,0.297752808988764,67.51798533985944,605.2000122070312
13.5,13.0,2,2,0,0,-0.5,-0.037037037037037,-1.3231980440559408,11.609999656677246
460.0,560.0,2,2,0,0,100.0,0.217391304347826,63.63960881118814,458.6600036621094
30.0,26.0,0,0,0,0,-4.0,-0.1333333333333333,-3.585584352447526,9.0
3.0,3.75,0,0,0,0,0.75,0.25,-0.515202933916089,4.199999809265137
30.0,30.0,2,2,0,0,0.0,0.0,-1.0,21.350000381469727
81.0,76.0,0,0,0,0,-5.0,-0.0617283950617283,-4.231980440559408,80.5
70.0,73.0,2,2,0,0,3.0,0.0428571428571428,0.9391882643356444,62.9900016784668
36.0,40.0,2,2,0,0,4.0,0.1111111111111111,1.5855843524475255,35.689998626708984
8.0,6.0,2,2,0,0,-2.0,-0.25,-2.292792176223763,1.309999942779541
11.0,10.0,0,0,0,0,-1.0,-0.0909090909090909,-1.6463960881118815,9.8100004196167
34.0,34.0,2,2,0,0,0.0,0.0,-1.0,2.799999952316284
80.0,75.0,2,2,0,0,-5.0,-0.0625,-4.231980440559408,34.41999816894531
45.0,40.0,2,2,0,0,-5.0,-0.1111111111111111,-4.231980440559408,31.06999969482422
246.0,253.0,0,0,0,0,7.0,0.0284552845528455,3.52477261678317,267.7699890136719
268.0,268.0,2,2,0,0,0.0,0.0,-1.0,230.8000030517578
0.8,0.7,0,0,0,0,-0.1,-0.1250000000000001,-1.0646396088111882,0.7599999904632568
40.0,40.0,0,0,0,0,0.0,0.0,-1.0,40.939998626708984
209.0,234.0,0,0,0,0,25.0,0.1196172248803827,15.159902202797037,218.8500061035156
142.0,135.0,2,2,0,0,-7.0,-0.0492957746478873,-5.524772616783171,91.6999969482422
75.0,75.0,2,2,0,0,0.0,0.0,-1.0,56.31999969482422
18.0,24.0,0,0,0,0,6.0,0.3333333333333333,2.8783765286712883,21.732378005981445
120.0,130.0,0,0,0,0,10.0,0.0833333333333333,5.4639608811188145,136.5399932861328
39.0,50.0,2,2,0,0,11.0,0.282051282051282,6.110356969230696,31.549999237060547
197.0,192.0,-2,-2,0,0,-5.0,-0.0253807106598984,-4.231980440559408,178.1999969482422
16.0,16.0,2,2,0,0,0.0,0.0,-1.0,6.699999809265137
6.0,9.0,2,2,0,0,3.0,0.5,0.9391882643356444,10.130000114440918
154.0,157.0,0,0,0,0,3.0,0.0194805194805194,0.9391882643356444,157.64999389648438
8.0,8.0,2,0,-2,2,0.0,0.0,-1.0,5.0
32.0,33.0,0,0,0,0,1.0,0.03125,-0.3536039118881185,31.290000915527344
102.0,102.0,2,2,0,0,0.0,0.0,-1.0,79.47000122070312
4.0,3.0,0,0,0,0,-1.0,-0.25,-1.6463960881118815,2.950000047683716
124.0,150.0,2,2,0,0,26.0,0.2096774193548387,15.806298290908918,133.33999633789062
24.0,23.0,-2,-2,0,0,-1.0,-0.0416666666666666,-1.6463960881118815,28.6299991607666
9.0,12.5,0,0,0,0,3.5,0.3888888888888889,1.2623863083915852,12.84000015258789
36.0,31.0,2,0,-2,2,-5.0,-0.1388888888888889,-4.231980440559408,29.15999984741211
7.0,8.0,2,2,0,0,1.0,0.1428571428571428,-0.3536039118881185,6.059999942779541
100.0,90.0,2,2,0,0,-10.0,-0.1,-7.4639608811188145,78.86000061035156
25.0,26.0,2,2,0,0,1.0,0.04,-0.3536039118881185,9.770000457763672
400.0,400.0,2,2,0,0,0.0,0.0,-1.0,347.2699890136719
100.0,108.0,0,0,0,0,8.0,0.08,4.171168704895051,99.16229248046876
12.0,14.5,2,2,0,0,2.5,0.2083333333333333,0.6159902202797036,11.920000076293944
40.0,40.0,2,0,-2,2,0.0,0.0,-1.0,35.968223571777344
38.0,35.0,2,2,0,0,-3.0,-0.0789473684210526,-2.9391882643356446,22.274768829345703
126.0,132.0,0,0,0,0,6.0,0.0476190476190476,2.8783765286712883,125.19000244140624
35.0,40.0,2,2,0,0,5.0,0.1428571428571428,2.2319804405594073,28.829999923706055
12.0,12.0,2,2,0,0,0.0,0.0,-1.0,2.4800000190734863
117.0,110.0,0,0,0,0,-7.0,-0.0598290598290598,-5.524772616783171,96.1500015258789
10.0,10.0,2,2,0,0,0.0,0.0,-1.0,0.9039999842643738
20.0,23.0,2,2,0,0,3.0,0.15,0.9391882643356444,18.299999237060547
30.0,20.0,2,2,0,0,-10.0,-0.3333333333333333,-7.4639608811188145,7.150000095367432
610.0,595.0,2,2,0,0,-15.0,-0.0245901639344262,-10.69594132167822,457.8900146484375
44.0,44.0,2,2,0,0,0.0,0.0,-1.0,26.299999237060547
5.0,5.0,2,2,0,0,0.0,0.0,-1.0,1.1799999475479126
103.0,103.0,2,2,0,0,0.0,0.0,-1.0,83.08000183105469
460.0,448.0,2,0,-2,2,-12.0,-0.0260869565217391,-8.756753057342578,413.4599914550781
13.0,13.0,2,2,0,0,0.0,0.0,-1.0,9.760000228881836
62.0,68.0,2,2,0,0,6.0,0.0967741935483871,2.8783765286712883,61.150001525878906
19.0,21.0,0,0,0,0,2.0,0.1052631578947368,0.2927921762237629,22.270000457763672
104.0,103.0,2,2,0,0,-1.0,-0.0096153846153846,-1.6463960881118815,94.76000213623048
135.0,137.0,0,0,0,0,2.0,0.0148148148148148,0.2927921762237629,125.77999877929688
33.0,34.0,0,0,0,0,1.0,0.0303030303030303,-0.3536039118881185,30.979999542236328
28.0,29.0,0,0,0,0,1.0,0.0357142857142857,-0.3536039118881185,26.38999938964844
76.0,66.0,2,2,0,0,-10.0,-0.131578947368421,-7.4639608811188145,58.650001525878906
67.0,65.0,0,0,0,0,-2.0,-0.0298507462686567,-2.292792176223763,61.54999923706055
21.0,23.0,2,2,0,0,2.0,0.0952380952380952,0.2927921762237629,21.109216690063477
625.0,650.0,2,2,0,0,25.0,0.04,15.159902202797037,559.15185546875
24.0,24.0,0,0,0,0,0.0,0.0,-1.0,21.81999969482422
20.0,28.0,2,0,-2,2,8.0,0.4,4.171168704895051,27.260000228881836
20.0,20.0,2,2,0,0,0.0,0.0,-1.0,6.840000152587891
18.0,26.0,0,2,2,2,8.0,0.4444444444444444,4.171168704895051,20.489999771118164
44.0,44.0,0,2,2,2,0.0,0.0,-1.0,34.439998626708984
60.0,62.0,2,2,0,0,2.0,0.0333333333333333,0.2927921762237629,53.22999954223633
90.0,130.0,2,2,0,0,40.0,0.4444444444444444,24.85584352447526,107.37999725341795
30.0,20.0,2,2,0,0,-10.0,-0.3333333333333333,-7.4639608811188145,3.7100000381469727
15.0,15.0,2,2,0,0,0.0,0.0,-1.0,12.550000190734863
5.0,5.0,2,2,0,0,0.0,0.0,-1.0,1.1699999570846558
21.0,22.0,2,2,0,0,1.0,0.0476190476190476,-0.3536039118881185,18.40999984741211
1.0,1.0,0,0,0,0,0.0,0.0,-1.0,1.1200000047683716
12.0,14.0,2,2,0,0,2.0,0.1666666666666666,0.2927921762237629,10.369999885559082
2.0,2.0,2,2,0,0,0.0,0.0,-1.0,0.3700000047683716
175.0,173.0,2,2,0,0,-2.0,-0.0114285714285714,-2.292792176223763,152.86000061035156
105.0,115.0,2,2,0,0,10.0,0.0952380952380952,5.4639608811188145,92.0500030517578
67.0,77.0,0,0,0,0,10.0,0.1492537313432835,5.4639608811188145,72.79000091552734
13.5,11.0,2,2,0,0,-2.5,-0.1851851851851851,-2.615990220279704,10.265028953552246
20.0,24.0,2,2,0,0,4.0,0.2,1.5855843524475255,20.90999984741211
251.0,251.0,0,0,0,0,0.0,0.0,-1.0,266.141845703125
80.0,80.0,2,2,0,0,0.0,0.0,-1.0,54.290000915527344
192.0,191.0,2,2,0,0,-1.0,-0.0052083333333333,-1.6463960881118815,159.5399932861328
52.0,56.0,0,0,0,0,4.0,0.0769230769230769,1.5855843524475255,56.970001220703125
126.0,126.0,2,2,0,0,0.0,0.0,-1.0,100.7699966430664
11.0,11.0,2,2,0,0,0.0,0.0,-1.0,7.059999942779541
155.0,164.0,0,0,0,0,9.0,0.0580645161290322,4.817564793006933,142.82000732421875
22.0,22.0,0,0,0,0,0.0,0.0,-1.0,13.34000015258789
18.0,16.0,0,0,0,0,-2.0,-0.1111111111111111,-2.292792176223763,16.469999313354492
45.0,40.0,2,2,0,0,-5.0,-0.1111111111111111,-4.231980440559408,4.480000019073486
6.0,9.0,-2,-2,0,0,3.0,0.5,0.9391882643356444,12.779999732971191
3.5,6.0,2,2,0,0,2.5,0.7142857142857143,0.6159902202797036,5.539999961853027
12.0,4.0,2,0,-2,2,-8.0,-0.6666666666666666,-6.171168704895052,2.259999990463257
7.0,8.0,2,2,0,0,1.0,0.1428571428571428,-0.3536039118881185,1.9700000286102295
21.0,19.5,2,2,0,0,-1.5,-0.0714285714285714,-1.969594132167822,15.550000190734863
24.0,29.0,0,0,0,0,5.0,0.2083333333333333,2.2319804405594073,29.18000030517578
156.0,178.0,0,0,0,0,22.0,0.141025641025641,13.220713938461392,188.9625701904297
175.0,225.0,0,0,0,0,50.0,0.2857142857142857,31.319804405594073,272.17364501953125
50.0,50.0,2,2,0,0,0.0,0.0,-1.0,9.369999885559082
60.0,64.0,2,2,0,0,4.0,0.0666666666666666,1.5855843524475255,56.099998474121094
17.0,17.0,0,2,2,2,0.0,0.0,-1.0,12.984031677246094
70.0,105.0,2,2,0,0,35.0,0.5,21.623863083915857,96.19000244140624
90.0,114.0,0,2,2,2,24.0,0.2666666666666666,14.513506114685155,103.73999786376952
57.0,64.0,0,-2,-2,2,7.0,0.1228070175438596,3.52477261678317,71.98999786376953
274.0,253.0,2,2,0,0,-21.0,-0.0766423357664233,-14.57431785034951,169.58999633789062
336.0,350.0,2,2,0,0,14.0,0.0416666666666666,8.04954523356634,309.17999267578125
110.0,117.0,2,2,0,0,7.0,0.0636363636363636,3.52477261678317,59.540000915527344
31.0,29.0,0,0,0,0,-2.0,-0.064516129032258,-2.292792176223763,27.809999465942383
83.0,88.0,2,2,0,0,5.0,0.0602409638554216,2.2319804405594073,78.66999816894531
25.0,25.0,2,2,0,0,0.0,0.0,-1.0,19.68000030517578
15.0,17.0,0,0,0,0,2.0,0.1333333333333333,0.2927921762237629,17.510000228881836
9.0,10.3,0,0,0,0,1.3000000000000007,0.1444444444444445,-0.1596850854545536,10.220000267028809
11.0,14.0,2,2,0,0,3.0,0.2727272727272727,0.9391882643356444,10.600000381469728
19.0,34.0,-2,0,2,2,15.0,0.7894736842105263,8.695941321678221,32.02000045776367
11.2,11.2,0,2,2,2,0.0,0.0,-1.0,9.739999771118164
12.0,13.25,0,0,0,0,1.25,0.1041666666666666,-0.1920048898601482,14.289999961853027
60.0,60.0,0,2,2,2,0.0,0.0,-1.0,53.119998931884766
550.0,550.0,0,0,0,0,0.0,0.0,-1.0,446.2799987792969
90.0,108.0,2,2,0,0,18.0,0.2,10.635129586013866,95.79000091552734
48.0,48.0,2,2,0,0,0.0,0.0,-1.0,31.06999969482422
21.0,25.0,0,0,0,0,4.0,0.1904761904761904,1.5855843524475255,24.670000076293945
35.0,35.0,2,2,0,0,0.0,0.0,-1.0,24.950000762939453
7.0,17.0,-2,0,2,2,10.0,1.4285714285714286,5.4639608811188145,15.800000190734863
46.0,45.0,0,0,0,0,-1.0,-0.0217391304347826,-1.6463960881118815,49.20000076293945
210.0,210.0,2,0,-2,2,0.0,0.0,-1.0,198.8300018310547
15.0,14.5,0,0,0,0,-0.5,-0.0333333333333333,-1.3231980440559408,13.15999984741211
40.0,40.0,2,2,0,0,0.0,0.0,-1.0,24.290000915527344
26.0,30.0,2,2,0,0,4.0,0.1538461538461538,1.5855843524475255,23.59000015258789
80.0,90.0,0,0,0,0,10.0,0.125,5.4639608811188145,78.10062408447266
10.0,9.0,2,2,0,0,-1.0,-0.1,-1.6463960881118815,3.200000047683716
37.0,60.0,2,2,0,0,23.0,0.6216216216216216,13.867110026573274,66.16000366210938
73.0,71.0,0,0,0,0,-2.0,-0.0273972602739726,-2.292792176223763,71.83999633789062
6.0,6.0,2,2,0,0,0.0,0.0,-1.0,2.109999895095825
42.0,42.0,2,0,-2,2,0.0,0.0,-1.0,44.21233749389648
26.0,25.0,0,0,0,0,-1.0,-0.0384615384615384,-1.6463960881118815,24.61000061035156
178.0,170.0,0,0,0,0,-8.0,-0.0449438202247191,-6.171168704895052,146.30999755859375
175.0,175.0,2,2,0,0,0.0,0.0,-1.0,137.0500030517578
52.0,67.0,2,2,0,0,15.0,0.2884615384615384,8.695941321678221,65.46493530273438
1.5,2.0,0,2,2,2,0.5,0.3333333333333333,-0.6768019559440592,1.4600000381469729
55.0,65.0,2,2,0,0,10.0,0.1818181818181818,5.4639608811188145,56.720001220703125
23.0,23.5,0,0,0,0,0.5,0.0217391304347826,-0.6768019559440592,21.203737258911133
28.0,28.0,2,2,0,0,0.0,0.0,-1.0,15.520000457763672
35.0,35.0,2,2,0,0,0.0,0.0,-1.0,24.790000915527344
11.5,10.0,-2,-2,0,0,-1.5,-0.1304347826086956,-1.969594132167822,11.9399995803833
4.0,4.0,2,2,0,0,0.0,0.0,-1.0,1.8200000524520872
14.0,14.0,0,0,0,0,0.0,0.0,-1.0,14.760000228881836
12.5,13.5,0,0,0,0,1.0,0.08,-0.3536039118881185,13.573005676269531
184.0,225.0,0,0,0,0,41.0,0.2228260869565217,25.502239612587143,190.1000061035156
76.0,85.0,0,0,0,0,9.0,0.1184210526315789,4.817564793006933,76.2699966430664
58.0,56.0,2,2,0,0,-2.0,-0.0344827586206896,-2.292792176223763,34.77000045776367
105.0,103.0,2,2,0,0,-2.0,-0.019047619047619,-2.292792176223763,82.30000305175781
108.0,113.0,0,0,0,0,5.0,0.0462962962962962,2.2319804405594073,106.30999755859376
23.0,23.0,2,2,0,0,0.0,0.0,-1.0,5.099999904632568
109.0,105.0,0,0,0,0,-4.0,-0.036697247706422,-3.585584352447526,96.87999725341795
50.0,60.0,2,2,0,0,10.0,0.2,5.4639608811188145,49.27000045776367
3.0,3.0,0,0,0,0,0.0,0.0,-1.0,2.6700000762939453
380.0,384.0,0,0,0,0,4.0,0.0105263157894736,1.5855843524475255,351.04998779296875
15.0,13.0,2,2,0,0,-2.0,-0.1333333333333333,-2.292792176223763,6.110000133514404
177.0,177.0,-3,-3,0,0,0.0,0.0,-1.0,228.27000427246097
36.0,41.0,2,2,0,0,5.0,0.1388888888888889,2.2319804405594073,36.209999084472656
44.5,44.5,2,0,-2,2,0.0,0.0,-1.0,45.560001373291016
45.0,43.0,0,0,0,0,-2.0,-0.0444444444444444,-2.292792176223763,48.290000915527344
0.0,0.0,2,2,0,0,0.0,0.0,-1.0,5146.16015625
90.0,100.0,0,0,0,0,10.0,0.1111111111111111,5.4639608811188145,103.7300033569336
30.0,30.0,0,2,2,2,0.0,0.0,-1.0,22.049999237060547
150.0,219.0,2,2,0,0,69.0,0.46,43.601330079719816,163.35000610351562
86.0,89.0,2,2,0,0,3.0,0.0348837209302325,0.9391882643356444,74.91000366210938
8.0,6.0,0,0,0,0,-2.0,-0.25,-2.292792176223763,3.799999952316284
90.0,100.0,2,2,0,0,10.0,0.1111111111111111,5.4639608811188145,84.08000183105469
766.0,0.0,2,2,0,0,-766.0,-1.0,-496.1394034937012,791.5900268554688
28.0,28.0,2,2,0,0,0.0,0.0,-1.0,24.1299991607666
227.0,199.0,0,0,0,0,-28.0,-0.1233480176211453,-19.09909046713268,176.05999755859375
39.0,44.0,2,2,0,0,5.0,0.1282051282051282,2.2319804405594073,30.34000015258789
53.0,55.0,2,2,0,0,2.0,0.0377358490566037,0.2927921762237629,32.61000061035156
22.0,19.0,2,2,0,0,-3.0,-0.1363636363636363,-2.9391882643356446,15.300000190734863
60.0,60.0,0,0,0,0,0.0,0.0,-1.0,64.44999694824219
85.0,90.0,2,2,0,0,5.0,0.0588235294117647,2.2319804405594073,82.4000015258789
112.0,113.0,2,2,0,0,1.0,0.0089285714285714,-0.3536039118881185,77.29000091552734
20.0,25.0,2,2,0,0,5.0,0.25,2.2319804405594073,16.610000610351562
0.0,0.0,2,2,0,0,0.0,0.0,-1.0,1074.9100341796875
80.0,82.0,0,0,0,0,2.0,0.025,0.2927921762237629,79.0
45.0,50.0,2,2,0,0,5.0,0.1111111111111111,2.2319804405594073,43.08000183105469
173.0,178.0,2,2,0,0,5.0,0.0289017341040462,2.2319804405594073,150.63999938964844
3.5,3.5,2,2,0,0,0.0,0.0,-1.0,2.7300000190734863
55.0,53.0,2,2,0,0,-2.0,-0.0363636363636363,-2.292792176223763,41.217323303222656
27.0,23.0,2,2,0,0,-4.0,-0.1481481481481481,-3.585584352447526,16.440000534057617
55.0,55.0,0,2,2,2,0.0,0.0,-1.0,33.810001373291016
133.0,166.0,2,2,0,0,33.0,0.2481203007518796,20.331070907692087,134.36000061035156
29.0,36.0,-2,-2,0,0,7.0,0.2413793103448276,3.52477261678317,40.86000061035156
15.0,15.0,2,2,0,0,0.0,0.0,-1.0,9.06999969482422
23.0,19.0,2,2,0,0,-4.0,-0.1739130434782608,-3.585584352447526,14.489999771118164
155.0,160.0,2,2,0,0,5.0,0.032258064516129,2.2319804405594073,143.9199981689453
172.0,172.0,0,2,2,2,0.0,0.0,-1.0,142.5
335.0,335.0,2,2,0,0,0.0,0.0,-1.0,243.0399932861328
57.0,55.0,2,2,0,0,-2.0,-0.0350877192982456,-2.292792176223763,31.540000915527344
72.0,71.0,0,0,0,0,-1.0,-0.0138888888888888,-1.6463960881118815,59.67842483520508
211.0,211.0,0,0,0,0,0.0,0.0,-1.0,184.6000061035156
205.0,176.0,0,0,0,0,-29.0,-0.1414634146341463,-19.74548655524456,162.31027221679688
5.0,5.0,2,2,0,0,0.0,0.0,-1.0,0.9900000095367432
36.0,35.0,2,2,0,0,-1.0,-0.0277777777777777,-1.6463960881118815,26.8799991607666
130.0,145.0,0,0,0,0,15.0,0.1153846153846153,8.695941321678221,156.7318572998047
20.0,30.0,0,2,2,2,10.0,0.5,5.4639608811188145,20.670000076293945
210.0,210.0,2,2,0,0,0.0,0.0,-1.0,146.14999389648438
63.0,63.0,2,0,-2,2,0.0,0.0,-1.0,63.040000915527344
7.5,7.0,2,2,0,0,-0.5,-0.0666666666666666,-1.3231980440559408,4.509115695953369
10.0,10.0,2,2,0,0,0.0,0.0,-1.0,0.4300000071525574
131.0,131.0,2,2,0,0,0.0,0.0,-1.0,114.5500030517578
77.0,84.0,2,2,0,0,7.0,0.0909090909090909,3.52477261678317,83.47000122070312
161.0,161.0,2,2,0,0,0.0,0.0,-1.0,157.07000732421875
12.0,16.5,0,0,0,0,4.5,0.375,1.9087823965034665,15.039999961853027
21.0,22.0,2,2,0,0,1.0,0.0476190476190476,-0.3536039118881185,16.5
153.0,157.0,2,2,0,0,4.0,0.0261437908496732,1.5855843524475255,132.4012451171875
4.8,5.2,0,0,0,0,0.4000000000000003,0.0833333333333334,-0.7414415647552471,5.070000171661377
0.0,0.0,2,2,0,0,0.0,0.0,-1.0,845.0499877929688
14.5,17.0,0,0,0,0,2.5,0.1724137931034483,0.6159902202797036,16.950000762939453
500.0,500.0,2,0,-2,2,0.0,0.0,-1.0,617.99072265625
32.0,32.0,2,2,0,0,0.0,0.0,-1.0,23.36000061035156
26.0,26.0,2,2,0,0,0.0,0.0,-1.0,23.18000030517578
25.0,25.0,2,2,0,0,0.0,0.0,-1.0,14.104999542236328
115.0,119.0,0,0,0,0,4.0,0.0347826086956521,1.5855843524475255,107.67684936523438
42.0,45.0,2,2,0,0,3.0,0.0714285714285714,0.9391882643356444,39.529998779296875
34.0,39.0,-3,-3,0,0,5.0,0.1470588235294117,2.2319804405594073,31.799999237060547
36.0,40.0,2,2,0,0,4.0,0.1111111111111111,1.5855843524475255,31.90999984741211
117.0,115.0,2,2,0,0,-2.0,-0.017094017094017,-2.292792176223763,109.13999938964844
8.0,9.0,0,0,0,0,1.0,0.125,-0.3536039118881185,8.579999923706055
25.0,23.0,0,0,0,0,-2.0,-0.08,-2.292792176223763,
10.0,10.0,2,2,0,0,0.0,0.0,-1.0,0.8659999966621399
12.0,10.0,-2,-2,0,0,-2.0,-0.1666666666666666,-2.292792176223763,
12.0,11.0,2,2,0,0,-1.0,-0.0833333333333333,-1.6463960881118815,10.049205780029297
25.0,35.0,0,0,0,0,10.0,0.4,5.4639608811188145,40.040000915527344
48.0,48.0,2,2,0,0,0.0,0.0,-1.0,42.388145446777344
55.0,60.0,0,0,0,0,5.0,0.0909090909090909,2.2319804405594073,57.29999923706055
31.0,32.0,0,0,0,0,1.0,0.032258064516129,-0.3536039118881185,31.700000762939453
120.0,115.0,0,0,0,0,-5.0,-0.0416666666666666,-4.231980440559408,98.48999786376952
5.5,7.0,0,0,0,0,1.5,0.2727272727272727,-0.0304058678321778,6.860000133514404
26.0,24.0,0,0,0,0,-2.0,-0.0769230769230769,-2.292792176223763,24.71340560913086
51.0,54.0,0,0,0,0,3.0,0.0588235294117647,0.9391882643356444,54.77061462402344
75.0,78.0,2,2,0,0,3.0,0.04,0.9391882643356444,73.75
8.0,8.0,2,2,0,0,0.0,0.0,-1.0,5.5
22.0,23.5,2,2,0,0,1.5,0.0681818181818181,-0.0304058678321778,20.790000915527344
11.0,17.0,2,2,0,0,6.0,0.5454545454545454,2.8783765286712883,15.3100004196167
10.0,8.5,0,0,0,0,-1.5,-0.15,-1.969594132167822,7.619999885559082
20.0,19.0,2,2,0,0,-1.0,-0.05,-1.6463960881118815,13.947518348693848
48.0,41.0,2,0,-2,2,-7.0,-0.1458333333333333,-5.524772616783171,35.119998931884766
3.6,4.5,0,0,0,0,0.8999999999999999,0.2499999999999999,-0.4182435206993067,4.230000019073486
3.5,3.0,0,0,0,0,-0.5,-0.1428571428571428,-1.3231980440559408,3.1700000762939453
105.0,110.0,-2,-2,0,0,5.0,0.0476190476190476,2.2319804405594073,123.51000213623048
39.0,39.0,2,2,0,0,0.0,0.0,-1.0,33.43000030517578
29.0,35.0,2,2,0,0,6.0,0.2068965517241379,2.8783765286712883,24.530000686645508
45.0,45.0,2,2,0,0,0.0,0.0,-1.0,37.38999938964844
72.0,74.0,0,0,0,0,2.0,0.0277777777777777,0.2927921762237629,65.9000015258789
10.0,10.0,2,2,0,0,0.0,0.0,-1.0,5.008866786956787
8.3,8.75,0,0,0,0,0.4499999999999993,0.0542168674698794,-0.7091217603496538,7.480000019073486
35.0,36.0,2,2,0,0,1.0,0.0285714285714285,-0.3536039118881185,31.13999938964844
79.0,79.0,2,2,0,0,0.0,0.0,-1.0,66.55000305175781
8.0,8.0,2,0,-2,2,0.0,0.0,-1.0,7.690000057220459
45.0,65.0,-2,0,2,2,20.0,0.4444444444444444,11.927921762237627,64.08999633789062
62.0,62.0,2,2,0,0,0.0,0.0,-1.0,32.470001220703125
20.0,19.0,2,2,0,0,-1.0,-0.05,-1.6463960881118815,12.520000457763672
36.0,36.0,2,2,0,0,0.0,0.0,-1.0,12.470000267028809
80.0,80.0,2,2,0,0,0.0,0.0,-1.0,31.290000915527344
145.0,140.0,0,0,0,0,-5.0,-0.0344827586206896,-4.231980440559408,141.6699981689453
60.0,40.0,2,2,0,0,-20.0,-0.3333333333333333,-13.927921762237627,24.969999313354492
22.0,25.0,2,2,0,0,3.0,0.1363636363636363,0.9391882643356444,23.1094970703125
38.0,38.0,2,2,0,0,0.0,0.0,-1.0,25.020000457763672
124.0,124.0,2,2,0,0,0.0,0.0,-1.0,72.16999816894531
64.0,63.0,0,0,0,0,-1.0,-0.015625,-1.6463960881118815,60.33000183105469
48.0,50.0,-3,-3,0,0,2.0,0.0416666666666666,0.2927921762237629,52.991180419921875
38.0,39.0,2,2,0,0,1.0,0.0263157894736842,-0.3536039118881185,33.189998626708984
2.05,1.85,0,0,0,0,-0.1999999999999997,-0.0975609756097559,-1.129279217622376,1.830000042915344
48.0,48.0,2,2,0,0,0.0,0.0,-1.0,37.79999923706055
7.0,7.0,0,-2,-2,2,0.0,0.0,-1.0,9.210000038146973
26.0,24.0,2,2,0,0,-2.0,-0.0769230769230769,-2.292792176223763,18.68449592590332
108.0,105.0,0,0,0,0,-3.0,-0.0277777777777777,-2.9391882643356446,95.9000015258789
4.35,5.0,2,2,0,0,0.6500000000000004,0.1494252873563219,-0.5798425427272769,3.859999895095825
65.0,65.0,2,0,-2,2,0.0,0.0,-1.0,63.63999938964844
39.0,32.0,0,0,0,0,-7.0,-0.1794871794871795,-5.524772616783171,30.700000762939453
48.0,41.0,2,2,0,0,-7.0,-0.1458333333333333,-5.524772616783171,28.440000534057617
120.0,120.0,2,0,-2,2,0.0,0.0,-1.0,122.22000122070312
19.0,23.0,0,0,0,0,4.0,0.2105263157894736,1.5855843524475255,22.825214385986328
17.0,18.0,2,2,0,0,1.0,0.0588235294117647,-0.3536039118881185,11.260000228881836
